beds,pages,pages-href,properties links,properties links-href,price,bedrooms,bathrooms,square footage,year,parking spaces,address,subdivision,postal code,type,condo fee,floor,Page id,Page id-href
,Link 273,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=594000&maximum_price=596000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3432915-10639-125-st-edmonton-alberta/,"$595,000",<strong>Bedrooms</strong><span>4,2,"<strong>Square Footage</strong><span>1,275",<strong>Year Built</strong><span>1916,<strong>Parking Spaces</strong><span>4,10639 125 St,WESTMOUNT,T5N 1T7,<strong>Type</strong><span>Single Family,null,4th,,
,Link 273,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=594000&maximum_price=596000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3433871-3737-13-st-edmonton-alberta/,"$594,800",<strong>Bedrooms</strong><span>4,3,"<strong>Square Footage</strong><span>2,508",<strong>Year Built</strong><span>2013,<strong>Parking Spaces</strong><span>4,3737 13 St,Tamarack,T6T 0G3,<strong>Type</strong><span>Single Family,null,null,,
,Link 273,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=594000&maximum_price=596000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3432967-5925-edmonds-cr-edmonton-alberta/,"$594,700",<strong>Bedrooms</strong><span>3,3,"<strong>Square Footage</strong><span>2,671",<strong>Year Built</strong><span>2015,null,5925 Edmonds Cr,Edgemont,T6M 0N9,<strong>Type</strong><span>Single Family,null,2nd,,
,Link 273,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=594000&maximum_price=596000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3427728-2839-34a-av-nw-edmonton-alberta/,"$594,500",<strong>Bedrooms</strong><span>6,4,"<strong>Square Footage</strong><span>1,869",<strong>Year Built</strong><span>2005,<strong>Parking Spaces</strong><span>5,2839 34a Av Nw,WILD ROSE,T6T 1Y8,<strong>Type</strong><span>Single Family,null,2nd,,
,Link 274,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=596000&maximum_price=598000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3426445-13208-164-av-nw-edmonton-alberta/,"$598,000",<strong>Bedrooms</strong><span>3,3,"<strong>Square Footage</strong><span>2,525",<strong>Year Built</strong><span>2015,null,13208 164 Av Nw,Oxford,T6V 0J5,<strong>Type</strong><span>Single Family,null,2nd,,
,Link 274,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=596000&maximum_price=598000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3433600-9431-100a-st-edmonton-alberta/,"$597,900",<strong>Bedrooms</strong><span>2,3,"<strong>Square Footage</strong><span>2,468",<strong>Year Built</strong><span>1988,<strong>Parking Spaces</strong><span>4,9431 100a St,ROSSDALE,T5K 0V4,<strong>Type</strong><span>Single Family,null,null,,
,Link 274,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=596000&maximum_price=598000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3423411-1-8220-jasper-av-edmonton-alberta/,"$598,000",<strong>Bedrooms</strong><span>4,3,"<strong>Square Footage</strong><span>2,271",<strong>Year Built</strong><span>1979,<strong>Parking Spaces</strong><span>2,# 1 8220 Jasper Av,CROMDALE,T5H 4B6,<strong>Type</strong><span>Condo / Townhouse,"<strong>Condo Fee</strong><span>$1,123",null,,
,Link 274,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=596000&maximum_price=598000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3434841-9533-151-st-edmonton-alberta/,"$598,000",<strong>Bedrooms</strong><span>3,3,"<strong>Square Footage</strong><span>1,851",<strong>Year Built</strong><span>1959,<strong>Parking Spaces</strong><span>4,9533 151 St,WEST JASPER PLACE,T5P 1S2,<strong>Type</strong><span>Single Family,null,null,,
,Link 274,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=596000&maximum_price=598000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3428864-11251-11-av-nw-edmonton-alberta/,"$596,700",<strong>Bedrooms</strong><span>4,4,"<strong>Square Footage</strong><span>2,296",<strong>Year Built</strong><span>1992,<strong>Parking Spaces</strong><span>4,11251 11 Av Nw,TWIN BROOKS,T6J 6S3,<strong>Type</strong><span>Single Family,null,null,,
,Link 274,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=596000&maximum_price=598000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3420040-4226-156a-av-edmonton-alberta/,"$598,000",<strong>Bedrooms</strong><span>5,3,"<strong>Square Footage</strong><span>1,560",<strong>Year Built</strong><span>2008,<strong>Parking Spaces</strong><span>4,4226 156a Av,BRINTNELL,T5Y 0C9,<strong>Type</strong><span>Single Family,null,null,,
,Link 274,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=596000&maximum_price=598000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3435911-648-171-st-sw-edmonton-alberta/,"$598,000",<strong>Bedrooms</strong><span>5,4,"<strong>Square Footage</strong><span>2,001",<strong>Year Built</strong><span>2011,<strong>Parking Spaces</strong><span>4,648 171 St Sw,WINDERMERE,T6W 0M1,<strong>Type</strong><span>Single Family,null,4th,,
,Link 274,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=596000&maximum_price=598000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3435150-6985-strom-ln-nw-edmonton-alberta/,"$598,000",<strong>Bedrooms</strong><span>4,4,"<strong>Square Footage</strong><span>2,327",<strong>Year Built</strong><span>2007,<strong>Parking Spaces</strong><span>4,6985 Strom Ln Nw,SOUTH TERWILLEGAR,T6R 0K1,<strong>Type</strong><span>Single Family,null,2nd,,
,Link 275,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=598000&maximum_price=600000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3436849-2214-stan-waters-av-edmonton-alberta/,"$599,999",<strong>Bedrooms</strong><span>3,4,"<strong>Square Footage</strong><span>2,139",<strong>Year Built</strong><span>2011,null,2214 Stan Waters Av,GRIESBACH,T5E 5Y8,<strong>Type</strong><span>Single Family,null,null,,
,Link 275,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=598000&maximum_price=600000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3422301-909-proctor-wy-edmonton-alberta/,"$599,990",<strong>Bedrooms</strong><span>4,3,"<strong>Square Footage</strong><span>2,009",<strong>Year Built</strong><span>2002,<strong>Parking Spaces</strong><span>4,909 Proctor Wy,POTTER GREENS,T5T 6N7,<strong>Type</strong><span>Single Family,null,null,,
,Link 275,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=598000&maximum_price=600000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3423961-15889-13-av-edmonton-alberta/,"$599,900",<strong>Bedrooms</strong><span>4,4,"<strong>Square Footage</strong><span>1,935",<strong>Year Built</strong><span>2013,null,15889 13 Av,GLENRIDDING AREA,T6W 2H5,<strong>Type</strong><span>Single Family,null,null,,
,Link 275,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=598000&maximum_price=600000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3424327-5212-142-st-edmonton-alberta/,"$599,900",<strong>Bedrooms</strong><span>4,3,"<strong>Square Footage</strong><span>2,142",<strong>Year Built</strong><span>1973,null,5212 142 St,BROOKSIDE,T6H 4B4,<strong>Type</strong><span>Single Family,null,null,,
,Link 275,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=598000&maximum_price=600000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3426912-3722-mclay-gr-edmonton-alberta/,"$599,900",<strong>Bedrooms</strong><span>3,3,"<strong>Square Footage</strong><span>1,393",<strong>Year Built</strong><span>2006,<strong>Parking Spaces</strong><span>4,3722 Mclay Gr,MacTaggart,T6R 0B9,<strong>Type</strong><span>Single Family,null,null,,
,Link 275,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=598000&maximum_price=600000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3398529-109-eagle-ridge-pl-edmonton-alberta/,"$599,900",<strong>Bedrooms</strong><span>2,3,"<strong>Square Footage</strong><span>2,260",<strong>Year Built</strong><span>1994,<strong>Parking Spaces</strong><span>4,109 Eagle Ridge Pl,HENDERSON ESTATES,T6R 2M8,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$225,null,,
,Link 275,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=598000&maximum_price=600000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3426321-745-adams-wy-sw-edmonton-alberta/,"$599,900",<strong>Bedrooms</strong><span>3,3,"<strong>Square Footage</strong><span>2,410",<strong>Year Built</strong><span>2015,<strong>Parking Spaces</strong><span>4,745 Adams Wy Sw,AMBLESIDE,T6W 0K2,<strong>Type</strong><span>Single Family,null,null,,
,Link 275,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=598000&maximum_price=600000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3417911-1514-cunningham-ca-edmonton-alberta/,"$599,900",<strong>Bedrooms</strong><span>4,3,"<strong>Square Footage</strong><span>2,502",<strong>Year Built</strong><span>2015,<strong>Parking Spaces</strong><span>4,1514 Cunningham Ca,Callaghan,T6W 0Y3,<strong>Type</strong><span>Single Family,null,null,,
,Link 275,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=598000&maximum_price=600000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3419822-3696-claxton-pl-edmonton-alberta/,"$599,900",<strong>Bedrooms</strong><span>4,4,"<strong>Square Footage</strong><span>2,185",<strong>Year Built</strong><span>2013,null,3696 Claxton Pl,CHAPELLE AREA,T6W 2B5,<strong>Type</strong><span>Single Family,null,null,,
,Link 276,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=600000&maximum_price=602000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3426626-3853-agar-gr-sw-edmonton-alberta/,"$600,000",<strong>Bedrooms</strong><span>3,3,"<strong>Square Footage</strong><span>2,348",<strong>Year Built</strong><span>2011,null,3853 Agar Gr Sw,Allard,T6W 0W9,<strong>Type</strong><span>Single Family,null,null,,
,Link 276,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=600000&maximum_price=602000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3436077-9531-221-st-edmonton-alberta/,"$600,000",<strong>Bedrooms</strong><span>4,3,"<strong>Square Footage</strong><span>2,381",<strong>Year Built</strong><span>2010,null,9531 221 St,Secord,T5T 4A8,<strong>Type</strong><span>Single Family,null,4th,,
