LANDMARK_NAME,ADDRESS,STOP_ID,LATITUDE,LONGITUDE,LOCATION
North East Medical Centre,7210 144 Avenue NW,7185,53.606203499256999,-113.45076152586,"(53.606203499257, -113.45076152586)"
North East Medical Centre,7210 144 Avenue NW,7738,53.606401455411202,-113.45081939381799,"(53.6064014554112, -113.450819393818)"
North East Medical Centre,7210 144 Avenue NW,7192,53.605415660478599,-113.449442177718,"(53.6054156604786, -113.449442177718)"
North East Medical Centre,7210 144 Avenue NW,7188,53.606062504760096,-113.45136771437301,"(53.6060625047601, -113.451367714373)"
North Edmonton Alliance Church (Chinese),5108 McLeod Road NW,7275,53.613437181112097,-113.422136906359,"(53.6134371811121, -113.422136906359)"
North Edmonton Alliance Church (Chinese),5108 McLeod Road NW,7340,53.613436013559799,-113.421895136164,"(53.6134360135598, -113.421895136164)"
North Edmonton Christian Fellowship,9004 153 Avenue NW,7524,53.615127558330101,-113.481202585015,"(53.6151275583301, -113.481202585015)"
North Edmonton Christian Fellowship,9004 153 Avenue NW,7574,53.615043674376103,-113.48050845386,"(53.6150436743761, -113.48050845386)"
North Edmonton Elementry School,6920 128 Avenue NW,7338,53.587916426411297,-113.442843310212,"(53.5879164264113, -113.442843310212)"
North Edmonton Elementry School,6920 128 Avenue NW,7362,53.587587214292498,-113.447423665244,"(53.5875872142925, -113.447423665244)"
North Edmonton Elementry School,6920 128 Avenue NW,7370,53.587699347831801,-113.44641033960001,"(53.5876993478318, -113.4464103396)"
North Edmonton Family Day Homes,12710 101 Street NW,6280,53.585350103532598,-113.49212331055099,"(53.5853501035326, -113.492123310551)"
North Edmonton Family Day Homes,12710 101 Street NW,6421,53.584854276817097,-113.49599520872199,"(53.5848542768171, -113.495995208722)"
North Edmonton Family Day Homes,12710 101 Street NW,6496,53.585980177393303,-113.492372487182,"(53.5859801773933, -113.492372487182)"
North Edmonton Family Day Homes,12710 101 Street NW,7351,53.585115711413899,-113.49194490278801,"(53.5851157114139, -113.491944902788)"
Northern Alberta Institute of Technology,11762 106 Street NW,1532,53.570785683179302,-113.503257801163,"(53.5707856831793, -113.503257801163)"
Northern Alberta Institute of Technology,11762 106 Street NW,1227,53.568069795,-113.50274619261,"(53.568069795, -113.50274619261)"
Northern Alberta Institute of Technology,11762 106 Street NW,1223,53.5675322936413,-113.503144972859,"(53.5675322936413, -113.503144972859)"
Northern Lights Folk Club,10425 University Avenue NW,2725,53.512401040928602,-113.498347777482,"(53.5124010409286, -113.498347777482)"
Northern Lights Folk Club,10425 University Avenue NW,2642,53.512291552609597,-113.50009783658901,"(53.5122915526096, -113.500097836589)"
Northern Light Theatre,11516 103 Street NW,1594,53.5660186656024,-113.493622881422,"(53.5660186656024, -113.493622881422)"
Northern Light Theatre,11516 103 Street NW,1369,53.564024517768502,-113.49379763881301,"(53.5640245177685, -113.493797638813)"
Northgate Baptist Church,13208  95 Street NW,7465,53.592735211795997,-113.491808192221,"(53.592735211796, -113.491808192221)"
Northgate Baptist Church,13208  95 Street NW,7060,53.5921456606494,-113.488416869416,"(53.5921456606494, -113.488416869416)"
Northgate Baptist Church,13208  95 Street NW,6339,53.591721455308999,-113.492197951837,"(53.591721455309, -113.492197951837)"
Northgate Baptist Church,13208  95 Street NW,7358,53.591996527040898,-113.48716504425499,"(53.5919965270409, -113.487165044255)"
Northgate Centre,9499 137 Avenue NW,7003,53.599896426725799,-113.48956198031399,"(53.5998964267258, -113.489561980314)"
Northgate Centre,9499 137 Avenue NW,7017,53.599656974029003,-113.490305093556,"(53.599656974029, -113.490305093556)"
Northgate Centre,9499 137 Avenue NW,7016,53.599885981435399,-113.491329595569,"(53.5998859814354, -113.491329595569)"
Northgate Centre,9499 137 Avenue NW,7015,53.599812106252401,-113.49086217476101,"(53.5998121062524, -113.490862174761)"
Northgate Centre,9499 137 Avenue NW,7014,53.599810949099002,-113.490590267725,"(53.599810949099, -113.490590267725)"
Northgate Centre,9499 137 Avenue NW,7013,53.599791691712298,-113.490288365154,"(53.5997916917123, -113.490288365154)"
Northgate Centre,9499 137 Avenue NW,7012,53.599808053512803,-113.48991050021699,"(53.5998080535128, -113.489910500217)"
Northgate Centre,9499 137 Avenue NW,7011,53.599792720933003,-113.490530060175,"(53.599792720933, -113.490530060175)"
Northgate Centre,9499 137 Avenue NW,7010,53.599805669805001,-113.48935158035501,"(53.599805669805, -113.489351580355)"
Northgate Centre,9499 137 Avenue NW,7009,53.599804380227397,-113.489049461544,"(53.5998043802274, -113.489049461544)"
Northgate Centre,9499 137 Avenue NW,7008,53.5999109800131,-113.488761146789,"(53.5999109800131, -113.488761146789)"
Northgate Centre,9499 137 Avenue NW,7007,53.599903994197703,-113.489229540507,"(53.5999039941977, -113.489229540507)"
Northgate Centre,9499 137 Avenue NW,7006,53.599877617997997,-113.489365819385,"(53.599877617998, -113.489365819385)"
Northgate Centre,9499 137 Avenue NW,7005,53.599878842357199,-113.489652832766,"(53.5998788423572, -113.489652832766)"
Northgate Centre,9499 137 Avenue NW,7004,53.5998895021484,-113.490045479733,"(53.5998895021484, -113.490045479733)"
Northgate Centre,9499 137 Avenue NW,7002,53.599901060983001,-113.490649610595,"(53.599901060983, -113.490649610595)"
Northgate Centre,9499 137 Avenue NW,7001,53.599902539287598,-113.49099704810899,"(53.5999025392876, -113.490997048109)"
Northgate Centre,9499 137 Avenue NW,7000,53.5998538821149,-113.490121442412,"(53.5998538821149, -113.490121442412)"
Northgate Lions Senior Citizens Recreation Centre,7524 139 Avenue NW,7154,53.602609210603198,-113.45274194719001,"(53.6026092106032, -113.45274194719)"
Northgate Lions Senior Citizens Recreation Centre,7524 139 Avenue NW,7475,53.602917720886701,-113.455366725929,"(53.6029177208867, -113.455366725929)"
Northgate Lions Senior Citizens Recreation Centre,7524 139 Avenue NW,7480,53.6038017952948,-113.456125869155,"(53.6038017952948, -113.456125869155)"
Northgate Lions Senior Citizens Recreation Centre,7524 139 Avenue NW,7486,53.602524470267099,-113.451897010506,"(53.6025244702671, -113.451897010506)"
Northgate Lions Senior Citizens Recreation Centre,7524 139 Avenue NW,7566,53.603035218685399,-113.45551629334,"(53.6030352186854, -113.45551629334)"
Northgate Transit Centre,97 Street 137 Avenue NW,7011,53.599792720933003,-113.490530060175,"(53.599792720933, -113.490530060175)"
Northgate Transit Centre,97 Street 137 Avenue NW,7000,53.5998538821149,-113.490121442412,"(53.5998538821149, -113.490121442412)"
Northgate Transit Centre,97 Street 137 Avenue NW,7001,53.599902539287598,-113.49099704810899,"(53.5999025392876, -113.490997048109)"
Northgate Transit Centre,97 Street 137 Avenue NW,7002,53.599901060983001,-113.490649610595,"(53.599901060983, -113.490649610595)"
Northgate Transit Centre,97 Street 137 Avenue NW,7003,53.599896426725799,-113.48956198031399,"(53.5998964267258, -113.489561980314)"
Northgate Transit Centre,97 Street 137 Avenue NW,7004,53.5998895021484,-113.490045479733,"(53.5998895021484, -113.490045479733)"
Northgate Transit Centre,97 Street 137 Avenue NW,7005,53.599878842357199,-113.489652832766,"(53.5998788423572, -113.489652832766)"
Northgate Transit Centre,97 Street 137 Avenue NW,7006,53.599877617997997,-113.489365819385,"(53.599877617998, -113.489365819385)"
Northgate Transit Centre,97 Street 137 Avenue NW,7007,53.599903994197703,-113.489229540507,"(53.5999039941977, -113.489229540507)"
Northgate Transit Centre,97 Street 137 Avenue NW,7008,53.5999109800131,-113.488761146789,"(53.5999109800131, -113.488761146789)"
Northgate Transit Centre,97 Street 137 Avenue NW,7009,53.599804380227397,-113.489049461544,"(53.5998043802274, -113.489049461544)"
Northgate Transit Centre,97 Street 137 Avenue NW,7010,53.599805669805001,-113.48935158035501,"(53.599805669805, -113.489351580355)"
Northgate Transit Centre,97 Street 137 Avenue NW,7012,53.599808053512803,-113.48991050021699,"(53.5998080535128, -113.489910500217)"
Northgate Transit Centre,97 Street 137 Avenue NW,7013,53.599791691712298,-113.490288365154,"(53.5997916917123, -113.490288365154)"
Northgate Transit Centre,97 Street 137 Avenue NW,7014,53.599810949099002,-113.490590267725,"(53.599810949099, -113.490590267725)"
Northgate Transit Centre,97 Street 137 Avenue NW,7015,53.599812106252401,-113.49086217476101,"(53.5998121062524, -113.490862174761)"
Northgate Transit Centre,97 Street 137 Avenue NW,7016,53.599885981435399,-113.491329595569,"(53.5998859814354, -113.491329595569)"
Northgate Transit Centre,97 Street 137 Avenue NW,7017,53.599656974029003,-113.490305093556,"(53.599656974029, -113.490305093556)"
North Glenora Community League,13535 109A Avenue NW,5382,53.551063927621598,-113.556467415158,"(53.5510639276216, -113.556467415158)"
North Glenora Community League,13535 109A Avenue NW,5077,53.558976097413002,-113.552853105314,"(53.558976097413, -113.552853105314)"
North Glenora Community League,13535 109A Avenue NW,5098,53.558741252936599,-113.55493828364401,"(53.5587412529366, -113.554938283644)"
North Glenora Community League,13535 109A Avenue NW,5240,53.554591580910802,-113.555434547498,"(53.5545915809108, -113.555434547498)"
North Glenora Community League,13535 109A Avenue NW,5269,53.553990104985701,-113.55559175561299,"(53.5539901049857, -113.555591755613)"
North Glenora Community League,13535 109A Avenue NW,5569,53.550836542943301,-113.555730420513,"(53.5508365429433, -113.555730420513)"
North Glenora Park,13535 109A Avenue NW,5524,53.555808952871097,-113.556583793356,"(53.5558089528711, -113.556583793356)"
North Glenora Park,13535 109A Avenue NW,5240,53.554591580910802,-113.555434547498,"(53.5545915809108, -113.555434547498)"
North Glenora Park,13535 109A Avenue NW,5269,53.553990104985701,-113.55559175561299,"(53.5539901049857, -113.555591755613)"
North Glenora Park,13535 109A Avenue NW,5263,53.555743366124901,-113.55586011228201,"(53.5557433661249, -113.555860112282)"
North Haven Estates,13668 38 Street NW,7623,53.597490533743702,-113.402701705979,"(53.5974905337437, -113.402701705979)"
North Haven Estates,13668 38 Street NW,7059,53.598840294134398,-113.403075433414,"(53.5988402941344, -113.403075433414)"
North Haven Estates,13668 38 Street NW,7933,53.597003439986899,-113.40233093203599,"(53.5970034399869, -113.402330932036)"
North Haven Estates,13668 38 Street NW,7777,53.598570361465697,-113.401206052175,"(53.5985703614657, -113.401206052175)"
North Haven Estates,13668 38 Street NW,7257,53.598151601052201,-113.40192196514199,"(53.5981516010522, -113.401921965142)"
Northland Day Care,11735 83 Street NW,1598,53.565856850209201,-113.470771554683,"(53.5658568502092, -113.470771554683)"
Northland Day Care,11735 83 Street NW,1362,53.565866178634899,-113.466801548961,"(53.5658661786349, -113.466801548961)"
Northland Day Care,11735 83 Street NW,1025,53.570327880274803,-113.469870344415,"(53.5703278802748, -113.469870344415)"
Northland Day Care,11735 83 Street NW,1229,53.565747435410501,-113.468387974842,"(53.5657474354105, -113.468387974842)"
Northland Day Care,11735 83 Street NW,1231,53.570436583429903,-113.468042336997,"(53.5704365834299, -113.468042336997)"
Northlands Park,7515 118 Avenue NW,1210,53.571052996992996,-113.45921825252201,"(53.571052996993, -113.459218252522)"
Northlands Park,7515 118 Avenue NW,1371,53.563866841400802,-113.45781561796601,"(53.5638668414008, -113.457815617966)"
Northlands Park,7515 118 Avenue NW,1451,53.561259273771903,-113.457456543389,"(53.5612592737719, -113.457456543389)"
Northlands Park,7515 118 Avenue NW,1475,53.561156322950801,-113.45655228262299,"(53.5611563229508, -113.456552282623)"
Northlands Park,7515 118 Avenue NW,1742,53.570858973822602,-113.458043207081,"(53.5708589738226, -113.458043207081)"
Northlands Park,7515 118 Avenue NW,1889,53.570619100169203,-113.45865012756001,"(53.5706191001692, -113.45865012756)"
Northlands Park,7515 118 Avenue NW,1200,53.570910866689303,-113.459582380426,"(53.5709108666893, -113.459582380426)"
Northlands Park,7515 118 Avenue NW,1206,53.570932653418502,-113.46042750366,"(53.5709326534185, -113.46042750366)"
Northlands Park,7515 118 Avenue NW,1131,53.570258588304398,-113.45841319253501,"(53.5702585883044, -113.458413192535)"
Northlands Park,7515 118 Avenue NW,1079,53.570495829783503,-113.45921026472401,"(53.5704958297835, -113.459210264724)"
Northlands Park,7515 118 Avenue NW,1208,53.570992826736102,-113.45982287893899,"(53.5709928267361, -113.459822878939)"
Northlands Park,7515 118 Avenue NW,1209,53.571027404980804,-113.45952050865399,"(53.5710274049808, -113.459520508654)"
Northlands Park,7515 118 Avenue NW,1211,53.571211457731003,-113.458491596546,"(53.571211457731, -113.458491596546)"
Northlands Park,7515 118 Avenue NW,1201,53.5707913263984,-113.45898004866601,"(53.5707913263984, -113.458980048666)"
Northlands Park,7515 118 Avenue NW,1202,53.570766076109898,-113.459357780658,"(53.5707660761099, -113.459357780658)"
Northlands Park,7515 118 Avenue NW,1203,53.5707404155552,-113.459644939152,"(53.5707404155552, -113.459644939152)"
Northlands Park,7515 118 Avenue NW,1204,53.570714822457496,-113.45994719280399,"(53.5707148224575, -113.459947192804)"
Northlands Park,7515 118 Avenue NW,1205,53.570689024262201,-113.460204159619,"(53.5706890242622, -113.460204159619)"
Northlands Park,7515 118 Avenue NW,1207,53.570967096942198,-113.46009494310501,"(53.5709670969422, -113.460094943105)"
Northlands Spectrum,7410 Borden Park Road NW,1371,53.563866841400802,-113.45781561796601,"(53.5638668414008, -113.457815617966)"
Northlands Spectrum,7410 Borden Park Road NW,1332,53.561872061093403,-113.451924582269,"(53.5618720610934, -113.451924582269)"
Northlands Spectrum,7410 Borden Park Road NW,1154,53.561982918166201,-113.450625128403,"(53.5619829181662, -113.450625128403)"
North Millbourne Community League,980 Millbourne Road East NW,3342,53.479467949638,-113.445666031944,"(53.479467949638, -113.445666031944)"
North Millbourne Community League,980 Millbourne Road East NW,3486,53.479053774184401,-113.445490664557,"(53.4790537741844, -113.445490664557)"
Northmount Community Centre,9208 140 Avenue NW,7025,53.602931605327903,-113.482802399883,"(53.6029316053279, -113.482802399883)"
Northmount Community Centre,9208 140 Avenue NW,7325,53.6031907587764,-113.484551753885,"(53.6031907587764, -113.484551753885)"
Northmount Community Centre,9208 140 Avenue NW,7538,53.603321040350302,-113.485592618025,"(53.6033210403503, -113.485592618025)"
Northmount Community Centre,9208 140 Avenue NW,7581,53.602767123366498,-113.482169882474,"(53.6027671233665, -113.482169882474)"
Northmount Elementary School,14020 88A Street NW,7222,53.602948730608603,-113.47846623882501,"(53.6029487306086, -113.478466238825)"
Northmount Elementary School,14020 88A Street NW,7253,53.602834683238903,-113.479102171626,"(53.6028346832389, -113.479102171626)"
Northmount Elementary School,14020 88A Street NW,7659,53.606003794729098,-113.476373785127,"(53.6060037947291, -113.476373785127)"
Northmount Elementary School,14020 88A Street NW,7728,53.605637287189701,-113.47887127190199,"(53.6056372871897, -113.478871271902)"
Northmount Park,9204 140 Avenue NW,7025,53.602931605327903,-113.482802399883,"(53.6029316053279, -113.482802399883)"
Northmount Park,9204 140 Avenue NW,7325,53.6031907587764,-113.484551753885,"(53.6031907587764, -113.484551753885)"
Northmount Park,9204 140 Avenue NW,7538,53.603321040350302,-113.485592618025,"(53.6033210403503, -113.485592618025)"
Northmount Park,9204 140 Avenue NW,7581,53.602767123366498,-113.482169882474,"(53.6027671233665, -113.482169882474)"
Northridge Estates,3104 116A Avenue NW,1067,53.569075998965701,-113.39360688877601,"(53.5690759989657, -113.393606888776)"
Northridge Estates,3104 116A Avenue NW,1156,53.5702572483805,-113.390872663238,"(53.5702572483805, -113.390872663238)"
Northridge Estates,3104 116A Avenue NW,1171,53.568429970551499,-113.393797277644,"(53.5684299705515, -113.393797277644)"
Northridge Estates,3104 116A Avenue NW,1776,53.570456232688102,-113.39112644130699,"(53.5704562326881, -113.391126441307)"
North Town Centre,97 Street 137 Avenue NW,7001,53.599902539287598,-113.49099704810899,"(53.5999025392876, -113.490997048109)"
North Town Centre,97 Street 137 Avenue NW,7000,53.5998538821149,-113.490121442412,"(53.5998538821149, -113.490121442412)"
North Town Centre,97 Street 137 Avenue NW,7007,53.599903994197703,-113.489229540507,"(53.5999039941977, -113.489229540507)"
North Town Centre,97 Street 137 Avenue NW,7016,53.599885981435399,-113.491329595569,"(53.5998859814354, -113.491329595569)"
North Town Centre,97 Street 137 Avenue NW,7015,53.599812106252401,-113.49086217476101,"(53.5998121062524, -113.490862174761)"
North Town Centre,97 Street 137 Avenue NW,7014,53.599810949099002,-113.490590267725,"(53.599810949099, -113.490590267725)"
North Town Centre,97 Street 137 Avenue NW,7013,53.599791691712298,-113.490288365154,"(53.5997916917123, -113.490288365154)"
North Town Centre,97 Street 137 Avenue NW,7012,53.599808053512803,-113.48991050021699,"(53.5998080535128, -113.489910500217)"
North Town Centre,97 Street 137 Avenue NW,7011,53.599792720933003,-113.490530060175,"(53.599792720933, -113.490530060175)"
North Town Centre,97 Street 137 Avenue NW,7010,53.599805669805001,-113.48935158035501,"(53.599805669805, -113.489351580355)"
North Town Centre,97 Street 137 Avenue NW,7009,53.599804380227397,-113.489049461544,"(53.5998043802274, -113.489049461544)"
North Town Centre,97 Street 137 Avenue NW,7008,53.5999109800131,-113.488761146789,"(53.5999109800131, -113.488761146789)"
North Town Centre,97 Street 137 Avenue NW,7017,53.599656974029003,-113.490305093556,"(53.599656974029, -113.490305093556)"
North Town Centre,97 Street 137 Avenue NW,7006,53.599877617997997,-113.489365819385,"(53.599877617998, -113.489365819385)"
North Town Centre,97 Street 137 Avenue NW,7005,53.599878842357199,-113.489652832766,"(53.5998788423572, -113.489652832766)"
North Town Centre,97 Street 137 Avenue NW,7004,53.5998895021484,-113.490045479733,"(53.5998895021484, -113.490045479733)"
North Town Centre,97 Street 137 Avenue NW,7003,53.599896426725799,-113.48956198031399,"(53.5998964267258, -113.489561980314)"
North Town Centre,97 Street 137 Avenue NW,7002,53.599901060983001,-113.490649610595,"(53.599901060983, -113.490649610595)"
Northwest Pentecostal Assembly,9949 169 Avenue NW,6072,53.630539206978703,-113.498262845743,"(53.6305392069787, -113.498262845743)"
Northwest Pentecostal Assembly,9949 169 Avenue NW,6073,53.630851541759299,-113.497745135248,"(53.6308515417593, -113.497745135248)"
Northwest Pentecostal Assembly,9949 169 Avenue NW,6074,53.628934106229103,-113.499067976246,"(53.6289341062291, -113.499067976246)"
Northwest Pentecostal Assembly,9949 169 Avenue NW,6127,53.628756920863701,-113.497528135506,"(53.6287569208637, -113.497528135506)"
Northwest Pentecostal Assembly,9949 169 Avenue NW,6168,53.628401623705798,-113.49851495636101,"(53.6284016237058, -113.498514956361)"
Northwest Property Corporation,11910 111 Avenue NW,1388,53.558784779487098,-113.52648928039,"(53.5587847794871, -113.52648928039)"
Northwest Property Corporation,11910 111 Avenue NW,1497,53.558959742309099,-113.527558868486,"(53.5589597423091, -113.527558868486)"
Norwester Park,16703 117 Avenue NW,5333,53.570551254366798,-113.60968909203601,"(53.5705512543668, -113.609689092036)"
Norwester Park,16703 117 Avenue NW,5416,53.570340292144998,-113.608377670256,"(53.570340292145, -113.608377670256)"
Norwood Child & Family Resource Centre,9516 114 Avenue NW,1537,53.5646158432465,-113.487058576202,"(53.5646158432465, -113.487058576202)"
Norwood Child & Family Resource Centre,9516 114 Avenue NW,1150,53.563592206027501,-113.48723699252299,"(53.5635922060275, -113.487236992523)"
Norwood Elementary School,9520 111 Avenue NW,1130,53.559909888151601,-113.48768901951399,"(53.5599098881516, -113.487689019514)"
Norwood Elementary School,9520 111 Avenue NW,1146,53.560207820353597,-113.48591958467701,"(53.5602078203536, -113.485919584677)"
Norwood Elementary School,9520 111 Avenue NW,1268,53.560589942057298,-113.487016722297,"(53.5605899420573, -113.487016722297)"
Norwood Elementary School,9520 111 Avenue NW,1428,53.559528873497598,-113.48684845026401,"(53.5595288734976, -113.486848450264)"
Norwood Golden Manor,11715 95 Street NW,1288,53.570432833311301,-113.487773190379,"(53.5704328333113, -113.487773190379)"
Norwood Golden Manor,11715 95 Street NW,1320,53.5703654704147,-113.486732364882,"(53.5703654704147, -113.486732364882)"
Norwood Golden Manor,11715 95 Street NW,1574,53.570116529984901,-113.48735432089001,"(53.5701165299849, -113.48735432089)"
Norwood Seniors Housing Association,12840 64 Street NW,7148,53.587588965856803,-113.440068776385,"(53.5875889658568, -113.440068776385)"
Norwood Seniors Housing Association,12840 64 Street NW,7235,53.587689430303399,-113.440414804363,"(53.5876894303034, -113.440414804363)"
Norwood Seniors Housing Association,12840 64 Street NW,7338,53.587916426411297,-113.442843310212,"(53.5879164264113, -113.442843310212)"
Norwood Seniors Housing Association,12840 64 Street NW,7536,53.587581574036001,-113.442334233126,"(53.587581574036, -113.442334233126)"
Norwood Square,9516 114 Avenue NW,1150,53.563592206027501,-113.48723699252299,"(53.5635922060275, -113.487236992523)"
Norwood Square,9516 114 Avenue NW,1537,53.5646158432465,-113.487058576202,"(53.5646158432465, -113.487058576202)"
Nova Building (Landlord & Tenant Advisory Board),8904 118 Avenue NW,1172,53.570343513726101,-113.477508839725,"(53.5703435137261, -113.477508839725)"
Nova Building (Landlord & Tenant Advisory Board),8904 118 Avenue NW,1252,53.570452399805902,-113.475695945884,"(53.5704523998059, -113.475695945884)"
Nova Place,11446 40 Avenue NW,4229,53.476095384643997,-113.526521619983,"(53.476095384644, -113.526521619983)"
Nova Place,11446 40 Avenue NW,4327,53.475776045242903,-113.525305103639,"(53.4757760452429, -113.525305103639)"
Nova Place,11446 40 Avenue NW,4350,53.477950225906802,-113.52519045741499,"(53.4779502259068, -113.525190457415)"
Nova Place,11446 40 Avenue NW,4523,53.476308174980304,-113.525796237088,"(53.4763081749803, -113.525796237088)"
Nova Suites,9919 105 Street NW,1695,53.5387743122986,-113.50247104804799,"(53.5387743122986, -113.502471048048)"
Nova Suites,9919 105 Street NW,1708,53.538878684804601,-113.50164014873999,"(53.5388786848046, -113.50164014874)"
Oak Tower,11635 102 Avenue NW,1692,53.544943384152099,-113.52122748497101,"(53.5449433841521, -113.521227484971)"
Oak Tower,11635 102 Avenue NW,1960,53.541031994318701,-113.522855623661,"(53.5410319943187, -113.522855623661)"
Oak Tower,11635 102 Avenue NW,1575,53.540834141094102,-113.518332140117,"(53.5408341410941, -113.518332140117)"
Oak Tower,11635 102 Avenue NW,1855,53.545833803141299,-113.521428661234,"(53.5458338031413, -113.521428661234)"
Oakwood Towers,10150 117 Street NW,1141,53.540841972159399,-113.522525875076,"(53.5408419721594, -113.522525875076)"
Oakwood Towers,10150 117 Street NW,1960,53.541031994318701,-113.522855623661,"(53.5410319943187, -113.522855623661)"
Oakwood Towers,10150 117 Street NW,1939,53.540594959322199,-113.521427405113,"(53.5405949593222, -113.521427405113)"
Oakwood Towers,10150 117 Street NW,1692,53.544943384152099,-113.52122748497101,"(53.5449433841521, -113.521227484971)"
Oasis Edmonton Conference Centre,10930 177 Street NW,8882,53.5531999390317,-113.626749622606,"(53.5531999390317, -113.626749622606)"
Oasis Edmonton Conference Centre,10930 177 Street NW,8128,53.555655246845397,-113.627437286625,"(53.5556552468454, -113.627437286625)"
Oasis Edmonton Conference Centre,10930 177 Street NW,8248,53.556166773515798,-113.62722151775399,"(53.5561667735158, -113.627221517754)"
Oasis Edmonton Conference Centre,10930 177 Street NW,8952,53.552878664713496,-113.627461675913,"(53.5528786647135, -113.627461675913)"
Oblate Missionaries-Secular Institute (Women),10049 114 Street NW,1621,53.539246334330898,-113.521246507803,"(53.5392463343309, -113.521246507803)"
Oblate Missionaries-Secular Institute (Women),10049 114 Street NW,1918,53.541031641909797,-113.518284640936,"(53.5410316419098, -113.518284640936)"
Oblate Missionaries-Secular Institute (Women),10049 114 Street NW,1575,53.540834141094102,-113.518332140117,"(53.5408341410941, -113.518332140117)"
Oblate Missionaries-Secular Institute (Women),10049 114 Street NW,1827,53.539058361200297,-113.521429649228,"(53.5390583612003, -113.521429649228)"
O'Donoghue Building,7000 113 Street NW,2959,53.507941776290203,-113.524192078529,"(53.5079417762902, -113.524192078529)"
O'Donoghue Building,7000 113 Street NW,2721,53.508420992730002,-113.522679293411,"(53.50842099273, -113.522679293411)"
O'Donoghue Building,7000 113 Street NW,2633,53.508459942103798,-113.523432565509,"(53.5084599421038, -113.523432565509)"
O'Donoghue Building,7000 113 Street NW,2953,53.507438159733397,-113.524092201926,"(53.5074381597334, -113.524092201926)"
Ogilvie Ridge Park,951 Ogilvie Boulevard NW,4280,53.464020387398399,-113.56249505860001,"(53.4640203873984, -113.5624950586)"
Ogilvie Ridge Park,951 Ogilvie Boulevard NW,4328,53.464032787679997,-113.563428553563,"(53.46403278768, -113.563428553563)"
Old Scona Academic High School,10523 84 Avenue NW,2845,53.518162557342599,-113.500842923994,"(53.5181625573426, -113.500842923994)"
Old Scona Academic High School,10523 84 Avenue NW,2722,53.5179871678002,-113.499729243735,"(53.5179871678002, -113.499729243735)"
Old Scona Academic High School,10523 84 Avenue NW,2796,53.520250913837899,-113.497410659408,"(53.5202509138379, -113.497410659408)"
Old Scona Academic High School,10523 84 Avenue NW,2896,53.519560416561902,-113.49775055083001,"(53.5195604165619, -113.49775055083)"
Old Strathcona Farmer's Market,10310 83 Avenue NE,2864,53.517961526648598,-113.49363820185199,"(53.5179615266486, -113.493638201852)"
Old Strathcona Farmer's Market,10310 83 Avenue NE,2891,53.518169484256902,-113.49820425279501,"(53.5181694842569, -113.498204252795)"
Old Strathcona Farmer's Market,10310 83 Avenue NE,2723,53.518161762354097,-113.49423892066901,"(53.5181617623541, -113.494238920669)"
Old Strathcona Farmer's Market,10310 83 Avenue NE,2632,53.518435695961301,-113.497401986447,"(53.5184356959613, -113.497401986447)"
Old Strathcona Farmer's Market,10310 83 Avenue NE,2821,53.517673313646299,-113.49774271343,"(53.5176733136463, -113.49774271343)"
Old Strathcona Farmer's Market,10310 83 Avenue NE,2860,53.518021534239701,-113.497210879024,"(53.5180215342397, -113.497210879024)"
Old Strathcona Farmers Market,10310 83 Avenue NW,2891,53.518169484256902,-113.49820425279501,"(53.5181694842569, -113.498204252795)"
Old Strathcona Farmers Market,10310 83 Avenue NW,2821,53.517673313646299,-113.49774271343,"(53.5176733136463, -113.49774271343)"
Old Strathcona Farmers Market,10310 83 Avenue NW,2860,53.518021534239701,-113.497210879024,"(53.5180215342397, -113.497210879024)"
Old Strathcona Farmers Market,10310 83 Avenue NW,2632,53.518435695961301,-113.497401986447,"(53.5184356959613, -113.497401986447)"
Old Timers Cabin,9430 99 Street NW,2883,53.531216889013201,-113.485441228482,"(53.5312168890132, -113.485441228482)"
Old Timers Cabin,9430 99 Street NW,2747,53.530840533362799,-113.48568710529899,"(53.5308405333628, -113.485687105299)"
O'Leary Leisure Centre,8804 132 Avenue NW,7165,53.592070261211802,-113.47515649930099,"(53.5920702612118, -113.475156499301)"
O'Leary Leisure Centre,8804 132 Avenue NW,7496,53.592235838493103,-113.476030481081,"(53.5922358384931, -113.476030481081)"
Oleskiw Park,203 Walker Road NW,5646,53.497952388340401,-113.60389092738301,"(53.4979523883404, -113.603890927383)"
Oleskiw Park,203 Walker Road NW,5768,53.499408431303699,-113.60398285279,"(53.4994084313037, -113.60398285279)"
Oliver Arena ,10335 119 Street NW,1654,53.546268636682797,-113.529103356655,"(53.5462686366828, -113.529103356655)"
Oliver Arena ,10335 119 Street NW,1902,53.546125104652297,-113.52916530007001,"(53.5461251046523, -113.52916530007)"
Oliver Arena ,10335 119 Street NW,1970,53.545188759971502,-113.528707987001,"(53.5451887599715, -113.528707987001)"
Oliver Community League,10326 118 Street NW,1855,53.545833803141299,-113.521428661234,"(53.5458338031413, -113.521428661234)"
Oliver Community League,10326 118 Street NW,1392,53.5408473264919,-113.52613129633799,"(53.5408473264919, -113.526131296338)"
Oliver Community League,10326 118 Street NW,1688,53.541033512070499,-113.525495615118,"(53.5410335120705, -113.525495615118)"
Oliver Community League,10326 118 Street NW,1692,53.544943384152099,-113.52122748497101,"(53.5449433841521, -113.521227484971)"
Oliver Community League,10326 118 Street NW,1862,53.546273194351897,-113.52570859064799,"(53.5462731943519, -113.525708590648)"
